,team,player,position,to,hall_of_fame,all_pro,pro_bowl,starter,carAV,drAV,games,pass_comp,pass_att,pass_yards,pass_tds,pass_int,rush_att,rush_yards,rush_tds,receptions,rec_yards,rec_tds,interceptions,sacks,tackles
8728,NYG,Thomas Lewis,WR,1997.0,False,0,0,1,9.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1032.0,5.0,0.0,0.0,0.0
8729,KAN,Greg Hill,RB,1999.0,False,0,0,2,23.0,17.0,79.0,0.0,0.0,0.0,0.0,0.0,772.0,3218.0,12.0,52.0,406.0,1.0,0.0,0.0,0.0
8730,HOU,Henry Ford,DT,2003.0,False,0,0,5,38.0,38.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,181.0
8731,BUF,Jeff Burris,DB,2003.0,False,0,0,8,51.0,22.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,457.0
8733,CLE,Derrick Alexander,WR,2002.0,False,0,0,7,56.0,8.0,126.0,0.0,0.0,0.0,0.0,0.0,16.0,210.0,1.0,417.0,6971.0,40.0,0.0,0.0,0.0
8734,CIN,Darnay Scott,WR,2002.0,False,0,0,7,47.0,46.0,124.0,1.0,1.0,53.0,0.0,0.0,22.0,151.0,0.0,408.0,6193.0,37.0,0.0,0.0,0.0
8735,WAS,Tre' Johnson,G,2002.0,False,0,1,5,42.0,42.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8736,IND,Eric Mahlum,G,1996.0,False,0,0,1,9.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8737,RAM,Isaac Bruce,WR,2009.0,True,0,4,13,102.0,97.0,223.0,3.0,8.0,81.0,0.0,1.0,25.0,139.0,0.0,1024.0,15208.0,91.0,0.0,0.0,0.0
8738,TAM,Errict Rhett,RB,2000.0,False,0,0,4,26.0,18.0,86.0,0.0,0.0,0.0,0.0,0.0,1174.0,4143.0,29.0,89.0,552.0,3.0,0.0,0.0,0.0
8739,NWE,Kevin Lee,WR,1996.0,False,0,0,0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,107.0,0.0,0.0,0.0,0.0
8740,SEA,Kevin Mawae,C,2009.0,True,3,8,15,109.0,16.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,PHI,Bruce Walker,DT,1995.0,False,0,0,0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
8742,ARI,Chuck Levy,RB,1998.0,False,0,0,0,4.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,44.0,217.0,1.0,24.0,167.0,0.0,0.0,0.0,0.0
8743,CHI,Marcus Spears,OT,2004.0,False,0,0,1,13.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8744,MIN,David Palmer,WR,2000.0,False,0,0,0,9.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,34.0,125.0,1.0,73.0,631.0,1.0,0.0,0.0,1.0
8745,NYJ,Ryan Yarborough,WR,1998.0,False,0,0,0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,494.0,3.0,0.0,0.0,0.0
8746,PHI,Charlie Garner,RB,2004.0,False,0,1,5,73.0,11.0,147.0,0.0,0.0,0.0,0.0,0.0,1537.0,7097.0,39.0,419.0,3711.0,12.0,0.0,0.0,0.0
8747,SDG,Isaac Davis,G,1997.0,False,0,0,2,12.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8748,NOR,Mario Bates,RB,2000.0,False,0,0,3,20.0,17.0,98.0,1.0,1.0,21.0,1.0,0.0,841.0,3048.0,38.0,65.0,419.0,0.0,0.0,0.0,5.0
8749,ATL,Bert Emanuel,WR,2001.0,False,0,0,6,39.0,30.0,103.0,0.0,1.0,0.0,0.0,1.0,7.0,13.0,0.0,351.0,4852.0,28.0,0.0,0.0,0.0
8750,DAL,Larry Allen,G,2007.0,True,6,11,13,101.0,96.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,NYG,Thomas Randolph,DB,1999.0,False,0,0,2,14.0,14.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,181.0
8752,BUF,Bucky Brooks,DB,1998.0,False,0,0,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
8753,RAM,Toby Wright,DB,1999.0,False,0,0,3,19.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0,2.0,228.0
8754,PIT,Brentson Buckner,DT,2005.0,False,0,0,8,51.0,17.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,309.0
8755,DEN,Allen Aldridge,LB,2001.0,False,0,0,7,41.0,19.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,351.0
8756,RAI,James Folston,LB,2000.0,False,0,0,0,8.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,46.0
8757,SFO,Kevin Mitchell,LB,2003.0,False,0,0,2,19.0,5.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,192.0
8758,MIA,Aubrey Beavers,LB,1996.0,False,0,0,0,7.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0
8759,MIN,Fernando Smith,DE,2000.0,False,0,0,2,19.0,14.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,105.0
8760,RAM,Brad Ottis,DE,2000.0,False,0,0,1,12.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,105.0
8761,DET,Van Malone,DB,1997.0,False,0,0,1,7.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,62.0
8762,KAN,Donnell Bennett,RB,2001.0,False,0,0,2,14.0,13.0,102.0,0.0,0.0,0.0,0.0,0.0,529.0,1941.0,17.0,66.0,352.0,1.0,0.0,0.0,0.0
8763,NYG,Jason Sehorn,DB,2003.0,False,0,0,5,47.0,45.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,377.0
8764,HOU,Jeremy Nunley,DE,1994.0,False,0,0,0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8765,BUF,Lonnie Johnson,TE,1999.0,False,0,0,4,13.0,12.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,163.0,1587.0,6.0,0.0,0.0,7.0
8766,SFO,Tyronne Drakeford,DB,2001.0,False,0,0,2,19.0,9.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,219.0
8767,SDG,Vaughn Parker,OT,2004.0,False,0,0,7,42.0,42.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8768,BUF,Sam Rogers,LB,2003.0,False,0,0,7,42.0,36.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,271.0
8769,MIA,Tim Ruddy,C,2003.0,False,0,1,9,63.0,63.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,IND,Jason Mathews,OT,2004.0,False,0,0,2,24.0,17.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8772,WAS,Tydus Winans,WR,1996.0,False,0,0,0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,23.0,421.0,2.0,0.0,0.0,0.0
8773,TAM,Harold Bishop,TE,1998.0,False,0,0,0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,161.0,0.0,0.0,0.0,0.0
8774,SDG,Andre Coleman,WR,1998.0,False,0,0,1,10.0,10.0,58.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,602.0,3.0,0.0,0.0,0.0
8775,RAM,Keith Lyle,DB,2002.0,False,0,0,6,41.0,39.0,136.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,31.0,5.0,412.0
8776,ATL,Anthony Phillips,DB,1998.0,False,0,0,0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0
8777,SEA,Lamar Smith,RB,2003.0,False,0,0,4,32.0,9.0,115.0,1.0,4.0,20.0,1.0,0.0,1322.0,4853.0,38.0,159.0,1255.0,7.0,0.0,0.0,0.0
8778,CHI,Jim Flanigan,DT,2003.0,False,0,0,6,46.0,40.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,3.0,1.0,46.0,260.0
8779,CLE,Romeo Bandison,DT,1996.0,False,0,0,0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8780,ARI,Rich Braham,C,2006.0,False,0,0,10,56.0,38.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8781,PHI,Joe Panos,G,2000.0,False,0,0,4,29.0,18.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8783,NOR,Winfred Tubbs,LB,2000.0,False,0,1,6,41.0,25.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,475.0
8784,RAI,Calvin Jones,RB,1996.0,False,0,0,0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,27.0,112.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
8785,BUF,Marlo Perry,LB,1999.0,False,0,0,1,11.0,11.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,136.0
8786,SDG,Willie Clark,DB,1998.0,False,0,0,0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,96.0
8787,RAM,James Bostic,RB,1999.0,False,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,5.0,8.0,0.0,0.0,0.0,3.0
8788,GNB,LeShon Johnson,RB,1999.0,False,0,0,1,11.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,253.0,955.0,5.0,43.0,434.0,2.0,0.0,0.0,4.0
8791,SFO,Cory Fleming,WR,1995.0,False,0,0,0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,0.0,0.0,0.0,0.0
8792,PIT,Jason Gildon,LB,2004.0,False,1,3,8,75.0,74.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,389.0
8793,ARI,Eric England,DE,1996.0,False,0,0,0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
8795,PIT,Bam Morris,RB,1999.0,False,0,0,2,28.0,10.0,74.0,0.0,0.0,0.0,0.0,0.0,974.0,3809.0,35.0,103.0,790.0,1.0,0.0,0.0,0.0
8796,KAN,Lake Dawson,WR,1997.0,False,0,0,2,12.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,103.0,1406.0,10.0,0.0,0.0,0.0
8797,DET,Shane Bonham,DT,1999.0,False,0,0,0,6.0,5.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0
8798,NYJ,Lou Benfatti,DT,1995.0,False,0,0,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
8799,NYG,Gary Downs,RB,2000.0,False,0,0,0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,45.0,149.0,0.0,9.0,66.0,0.0,0.0,0.0,5.0
8800,KAN,Chris Penn,WR,1999.0,False,0,0,1,15.0,6.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,148.0,1945.0,12.0,0.0,0.0,1.0
8801,WAS,Joe Patton,OT,1998.0,False,0,0,3,28.0,28.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8802,BUF,Corey Louchiey,OT,1997.0,False,0,0,0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8804,RAM,Ernest Jones,DT,1999.0,False,0,0,0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0
8805,HOU,Malcolm Floyd,WR,1997.0,False,0,0,0,2.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,351.0,2.0,0.0,0.0,0.0
8806,DAL,George Hegamin,OT,2000.0,False,0,0,1,9.0,5.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8807,PHI,Eric Zomalt,DB,1996.0,False,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
8808,CIN,Corey Sawyer,DB,1999.0,False,0,0,0,5.0,5.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,145.0
8809,WAS,Kurt Haws,TE,1994.0,False,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8810,IND,Bradford Banta,TE,2004.0,False,0,0,0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,16.0
8811,ARI,Perry Carter,DB,1998.0,False,0,0,0,3.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
8812,RAM,Chris Brantley,WR,1996.0,False,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,76.0,1.0,0.0,0.0,0.0
8813,DAL,Willie Jackson,WR,2002.0,False,0,0,3,29.0,18.0,113.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,284.0,3641.0,24.0,0.0,0.0,0.0
8814,SEA,Larry Whigham,DB,2002.0,False,0,2,0,3.0,2.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,141.0
8815,ATL,Perry Klein,QB,1994.0,False,0,0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8817,ARI,John Reece,DB,1995.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8818,CHI,Raymont Harris,RB,2000.0,False,0,0,3,19.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,684.0,2509.0,16.0,114.0,739.0,1.0,0.0,0.0,0.0
8819,ARI,Terry Irving,LB,1998.0,False,0,0,0,10.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
8820,NOR,Doug Nussmeier,QB,1997.0,False,0,0,0,2.0,2.0,5.0,46.0,82.0,455.0,1.0,4.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8821,NYJ,Orlando Parker,WR,1994.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
8823,HOU,Mike Davis,DB,1995.0,False,0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8824,RAI,Austin Robbins,DT,2000.0,False,0,0,1,10.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,61.0
8825,NWE,John Burke,TE,1998.0,False,0,0,0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,273.0,0.0,0.0,0.0,0.0
8826,PIT,Ta'ase Faumui,DE,1995.0,False,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8827,DEN,Randy Fuller,DB,1999.0,False,0,0,0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.0
8829,MIN,Mike Wells,DT,2001.0,False,0,0,4,31.0,20.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,6.0,192.0
8830,GNB,Gabe Wilkins,DE,1999.0,False,0,0,3,22.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,84.0
8831,KAN,Bracy Walker,DB,2005.0,False,0,0,3,23.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,309.0
8832,NYG,Chris Maumalanga,DT,1996.0,False,0,0,0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8835,DAL,DeWayne Dotson,LB,1997.0,False,0,0,0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
8836,CIN,Trent Pollard,OT,1995.0,False,0,0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8837,IND,John Covington,DB,1994.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8838,MIN,Shelly Hammonds,DB,1995.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8840,TAM,Pete Pierson,OT,2002.0,False,0,0,1,8.0,8.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8841,SDG,Aaron Laing,TE,1997.0,False,0,0,0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,147.0,1.0,0.0,0.0,0.0
8843,ARI,Anthony Redmon,G,2000.0,False,0,0,4,29.0,18.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8844,PIT,Myron Bell,DB,2001.0,False,0,0,3,14.0,8.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,219.0
8845,CLE,Issac Booth,DB,1996.0,False,0,0,0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0
8846,NOR,Herman Carroll,DE,1994.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8847,NOR,Craig Novitsky,G,1996.0,False,0,0,0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,SDG,Rodney Harrison,DB,2008.0,False,2,2,10,79.0,49.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,920.0
8850,GNB,Terry Mickens,WR,1999.0,False,0,0,0,8.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,851.0,4.0,0.0,0.0,4.0
8851,MIA,William Gaines,DT,1997.0,False,0,0,1,13.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,60.0
8852,PIT,Gary Brown,OT,1996.0,False,0,0,0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,GNB,Dorsey Levens,RB,2004.0,False,0,1,3,54.0,47.0,144.0,0.0,2.0,0.0,0.0,0.0,1243.0,4955.0,36.0,304.0,2334.0,17.0,0.0,0.0,0.0
8855,KAN,James Burton,DB,1997.0,False,0,0,0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
8857,SFO,Tony Peterson,LB,1999.0,False,0,0,0,5.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
8858,DET,Tony Semple,G,2002.0,False,0,0,4,19.0,19.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,NYG,Chad Bratzke,DE,2003.0,False,0,0,7,47.0,23.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,300.0
8860,KAN,Rob Waldrop,DT,1994.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8861,HOU,Roderick Lewis,TE,1997.0,False,0,0,2,2.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,221.0,0.0,0.0,0.0,0.0
8862,BUF,A.J. Ofodile,TE,1999.0,False,0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0
8864,SDG,Tony Vinson,RB,1999.0,False,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,HOU,Jim Reid,OT,1995.0,False,0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,CIN,Kimo von Oelhoffen,DE,2007.0,False,0,0,9,56.0,8.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,257.0
8867,WAS,Dexter Nottage,DE,1997.0,False,0,0,0,7.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0
8868,IND,Lamont Warren,RB,2002.0,False,0,0,0,16.0,8.0,96.0,0.0,4.0,0.0,0.0,1.0,287.0,922.0,8.0,146.0,1270.0,5.0,0.0,0.0,3.0
8869,TAM,Bernard Carter,LB,1995.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8870,NWE,Steve Hawkins,WR,1994.0,False,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0
8871,RAM,Rickey Brady,TE,1994.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,NWE,Max Lane,OT,2000.0,False,0,0,4,36.0,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,ARI,Terry Samuels,TE,1995.0,False,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,76.0,0.0,0.0,0.0,0.0
8879,GNB,Ruffin Hamilton,LB,1999.0,False,0,0,0,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
8880,NOR,Derrell Mitchell,WR,1994.0,False,0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0
8881,MIA,Brant Boyer,LB,2003.0,False,0,0,1,17.0,1.0,130.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,13.0,248.0
8882,PIT,Jim Miller,QB,2002.0,False,0,0,2,16.0,1.0,37.0,610.0,1046.0,6387.0,36.0,31.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,MIN,Andrew Jordan,TE,2001.0,False,0,0,2,7.0,7.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,772.0,4.0,0.0,0.0,0.0
8884,PIT,Eric Ravotti,LB,1996.0,False,0,0,0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
8885,GNB,Bill Schroeder,WR,2004.0,False,0,0,5,38.0,31.0,111.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0,0.0,304.0,4583.0,28.0,0.0,0.0,0.0
8886,SFO,Lee Woodall,LB,2001.0,False,0,2,7,46.0,38.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,359.0
8887,DET,Jocelyn Borgella,DB,1996.0,False,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,CIN,Jerry Reynolds,OT,1998.0,False,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8889,KAN,Anthony Daigle,RB,1994.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
